log2foldchange,FC,pvalue,padjust,gene_name
0.600904124178566,1.51666675033581,4.64E-05,0.001396610915343,Traf5
0.598285764050738,1.51391663465083,0.001804962931288,0.027630874026161,Tmem176b
0.596663591282511,1.51221533665625,0.000396146366069,0.008037325200104,Nr1h3
0.596433562850737,1.51197424288203,0.000328533797522,0.006882526391051,Pitpnc1
0.596152059732745,1.51167925057274,7.52E-05,0.002090939538194,Uvssa
0.595475943249824,1.5109709707418,0.000102895488327,0.002653021653365,Gclm
0.593844733356493,1.50926352885996,9.83E-05,0.002560190026762,Csf2rb
0.593534806698452,1.50893933646405,0.001531820716717,0.024544213490371,Tmem38a
0.591603345793798,1.5069205402491,0.002570064585947,0.036113335478865,Nxn
0.588211587680634,1.50338195000575,0.000102063902209,0.002635974075248,Ms4a14
0.586281649321907,1.50137217343751,0.001574430057765,0.02504711287724,Junb
